股票代號,日期,資金流向,MFI(%)
2748,2022-06-06,-182000,49.73
2745,2022-06-06,-3822000,45.92
2743,2022-06-06,15156000,50.35
2739,2022-06-06,2216000,65.77
2855,2022-06-06,-3610000,25.35
2736,2022-06-06,35919000,62.85
2867,2022-06-06,-438000,48.31
2881,2022-06-06,-25274000,48.54
2916,2022-06-06,-70000,33.36
2915,2022-06-06,-16547000,43.76
2913,2022-06-06,1442000,59.50
2912,2022-06-06,56955000,64.33
2911,2022-06-06,113000,86.38
2908,2022-06-06,-678000,38.77
2906,2022-06-06,-3099000,45.96
2905,2022-06-06,-233000,42.35
2904,2022-06-06,67000,80.01
2903,2022-06-06,-1256000,36.52
2901,2022-06-06,0,50.11
2897,2022-06-06,2993000,53.77
2892,2022-06-06,16621000,52.54
2891,2022-06-06,22075000,51.75
2890,2022-06-06,-11232000,47.85
2889,2022-06-06,-6075000,37.51
2888,2022-06-06,277175000,54.76
2887,2022-06-06,57899000,53.40
2886,2022-06-06,-120533000,42.55
2885,2022-06-06,25617000,52.53
2884,2022-06-06,100706000,65.79
2883,2022-06-06,152498000,67.62
2882,2022-06-06,86690000,56.74
2880,2022-06-06,24900000,60.48
2926,2022-06-06,-104000,25.00
2734,2022-06-06,15294000,58.76
2731,2022-06-06,21025000,51.39
2614,2022-06-06,-5222000,45.90
2613,2022-06-06,-2503000,44.31
2612,2022-06-06,-3746000,44.61
2611,2022-06-06,1112000,51.13
2610,2022-06-06,-363208000,34.32
2609,2022-06-06,1197437000,61.76
2608,2022-06-06,-458000,45.66
2607,2022-06-06,-11178000,44.96
2606,2022-06-06,-246946000,27.16
2605,2022-06-06,853000,50.93
2603,2022-06-06,-267227000,48.69
2601,2022-06-06,-7511000,34.61
2597,2022-06-06,-1107000,44.16
2596,2022-06-06,-20000,47.10
2548,2022-06-06,7977000,62.14
2547,2022-06-06,-427000,38.11
2546,2022-06-06,-265000,42.52
2545,2022-06-06,-2534000,47.44
2543,2022-06-06,-752000,24.47
2542,2022-06-06,-146687000,33.89
2540,2022-06-06,871000,55.62
2539,2022-06-06,164000,53.20
3221,2022-06-06,-46528000,31.81
2615,2022-06-06,-137039000,47.07
2732,2022-06-06,4919000,78.81
2616,2022-06-06,1465000,90.03
2618,2022-06-06,-118042000,48.27
2730,2022-06-06,132000,79.99
2727,2022-06-06,-1400000,48.57
2726,2022-06-06,1654000,60.42
2724,2022-06-06,-29000,41.71
2723,2022-06-06,48728000,64.20
2722,2022-06-06,186000,50.64
2712,2022-06-06,109000,80.24
2707,2022-06-06,-7906000,46.69
2706,2022-06-06,1560000,58.17
2705,2022-06-06,72125000,70.13
2704,2022-06-06,-154000,49.25
2702,2022-06-06,-1227000,46.91
2701,2022-06-06,-56000,48.72
2645,2022-06-06,-131000,48.84
2643,2022-06-06,-1306000,9.14
2642,2022-06-06,-1662000,38.07
2641,2022-06-06,-21588000,46.76
2640,2022-06-06,-156000,25.05
2637,2022-06-06,-193628000,45.16
2636,2022-06-06,92030000,59.65
2634,2022-06-06,-32163000,29.86
2633,2022-06-06,12173000,61.47
2630,2022-06-06,-124000,33.45
2617,2022-06-06,-7876000,45.14
2929,2022-06-06,4498000,58.24
2538,2022-06-06,372000,51.64
2937,2022-06-06,1000,51.04
3128,2022-06-06,203000,57.47
3122,2022-06-06,-5680000,28.37
3118,2022-06-06,-149000,14.35
3114,2022-06-06,-1241000,42.49
3105,2022-06-06,456016000,59.27
3097,2022-06-06,0,50.17
3095,2022-06-06,-24000,43.47
3094,2022-06-06,-2434000,21.53
3093,2022-06-06,-34329000,37.46
3092,2022-06-06,-6072000,22.28
3135,2022-06-06,172000,83.53
3090,2022-06-06,4783000,66.44
3086,2022-06-06,-646000,12.52
3083,2022-06-06,-4790000,37.06
3081,2022-06-06,-4167000,24.44
3078,2022-06-06,369000,55.69
3071,2022-06-06,-1198000,34.88
3066,2022-06-06,-1214000,27.86
3062,2022-06-06,-5552000,42.42
3060,2022-06-06,-277000,42.26
3059,2022-06-06,2317000,52.34
3058,2022-06-06,106000,57.73
3088,2022-06-06,955000,60.53
3138,2022-06-06,-2751000,41.56
3141,2022-06-06,-118398000,41.56
3147,2022-06-06,-92000,33.24
2936,2022-06-06,-12750000,0.31
3217,2022-06-06,-3391000,31.02
3213,2022-06-06,-354000,36.97
3211,2022-06-06,-7191000,24.17
3209,2022-06-06,-441000,49.37
3207,2022-06-06,-8635000,47.88
3202,2022-06-06,819000,63.96
3191,2022-06-06,-17000,45.20
3189,2022-06-06,328427000,60.77
3188,2022-06-06,0,50.13
3184,2022-06-06,35000,63.81
3178,2022-06-06,760000,84.33
3176,2022-06-06,-514000,44.97
3171,2022-06-06,-18000,44.42
3169,2022-06-06,-18509000,45.09
3167,2022-06-06,-4840000,24.88
3164,2022-06-06,868000,62.86
3163,2022-06-06,-31146000,47.16
3162,2022-06-06,-682000,32.69
3158,2022-06-06,-283000,16.59
3152,2022-06-06,4582000,82.76
3150,2022-06-06,-29000,40.50
3149,2022-06-06,-5040000,26.72
3057,2022-06-06,-101000,45.37
3056,2022-06-06,4401000,59.09
3131,2022-06-06,6033000,73.81
3054,2022-06-06,-238000,32.50
3025,2022-06-06,-243000,22.86
3024,2022-06-06,-611000,43.78
3023,2022-06-06,-8451000,37.77
3022,2022-06-06,-223000,39.21
3021,2022-06-06,-282000,36.07
3019,2022-06-06,3889000,53.66
3018,2022-06-06,2266000,89.40
3017,2022-06-06,-359271000,22.96
3016,2022-06-06,-71401000,23.96
3014,2022-06-06,-20311000,40.71
3013,2022-06-06,-861000,43.99
3011,2022-06-06,-3563000,30.79
3010,2022-06-06,9934000,77.65
3008,2022-06-06,815135000,64.19
3006,2022-06-06,-243534000,31.29
3005,2022-06-06,-8249000,32.72
3004,2022-06-06,-811000,46.61
3003,2022-06-06,15020000,68.97
3002,2022-06-06,1262000,72.70
2947,2022-06-06,4000,50.44
2945,2022-06-06,-585000,7.69
2939,2022-06-06,-1358000,5.63
3055,2022-06-06,-375000,28.20
3026,2022-06-06,5823000,58.38
3027,2022-06-06,-1309000,14.64
3015,2022-06-06,-731000,25.74
2938,2022-06-06,40000,66.75
3028,2022-06-06,272000,52.26
3051,2022-06-06,-1152000,39.69
3050,2022-06-06,783000,56.22
3049,2022-06-06,-6993000,25.44
3048,2022-06-06,4412000,57.65
3047,2022-06-06,-2136000,27.51
3046,2022-06-06,0,50.09
3045,2022-06-06,73624000,70.21
3044,2022-06-06,-75345000,23.28
3043,2022-06-06,-542000,26.65
3042,2022-06-06,-10067000,43.69
3041,2022-06-06,-4384000,39.49
3052,2022-06-06,22000,51.55
3038,2022-06-06,-1551000,12.76
3040,2022-06-06,-98000,20.02
3030,2022-06-06,-2146000,48.11
3031,2022-06-06,-37000,48.98
3032,2022-06-06,-234000,27.83
3033,2022-06-06,-9708000,36.16
3029,2022-06-06,-1666000,25.01
3035,2022-06-06,338337000,53.21
3036,2022-06-06,-59204000,45.27
3037,2022-06-06,-484872000,41.89
3034,2022-06-06,102960000,55.26
6005,2022-06-09,-5974000,31.32
6104,2022-06-09,88954000,52.30
6028,2022-06-09,0,50.35
6026,2022-06-09,-1670000,43.65
6024,2022-06-09,-183000,42.44
6023,2022-06-09,-9411000,24.56
6020,2022-06-09,-19000,33.56
6108,2022-06-09,-1579000,30.80
6016,2022-06-09,-1610000,40.47
6015,2022-06-09,-3703000,29.04
5907,2022-06-09,-1057000,12.97
5880,2022-06-09,-72638000,24.96
5904,2022-06-09,13101000,65.81
5903,2022-06-09,572000,58.87
5902,2022-06-09,263000,61.61
5876,2022-06-09,105264000,77.19
5871,2022-06-09,68051000,55.59
5864,2022-06-09,-149000,40.03
5863,2022-06-09,65000,66.81
5820,2022-06-09,-6269000,39.13
5706,2022-06-09,-52280000,43.39
6109,2022-06-09,3903000,77.37
5905,2022-06-09,-1949000,32.29
6111,2022-06-09,31790000,61.27
6142,2022-06-09,399000,67.28
6113,2022-06-09,-23106000,40.79
5704,2022-06-09,-1989000,48.44
6141,2022-06-09,-311000,27.60
6140,2022-06-09,687000,88.54
6139,2022-06-09,10985000,67.56
6138,2022-06-09,18356000,57.03
6136,2022-06-09,526000,75.92
6134,2022-06-09,-1834000,40.82
6133,2022-06-09,52024000,61.80
6130,2022-06-09,-244000,33.31
6129,2022-06-09,-28677000,38.98
6128,2022-06-09,2181000,79.04
6127,2022-06-09,-268000,40.66
6126,2022-06-09,-1266000,35.53
6125,2022-06-09,35181000,58.37
6124,2022-06-09,0,50.10
6123,2022-06-09,-1723000,44.83
6122,2022-06-09,-3938000,45.81
6121,2022-06-09,-24192000,27.75
6120,2022-06-09,-7514000,38.79
6118,2022-06-09,-102000,48.63
6116,2022-06-09,-7592000,47.01
6115,2022-06-09,-214000,39.19
6114,2022-06-09,87000,75.10
6112,2022-06-09,74000,54.24
5703,2022-06-09,2000,50.54
5381,2022-06-09,24000,57.15
5609,2022-06-09,-8850000,46.36
5475,2022-06-09,22651000,64.58
5474,2022-06-09,-189000,37.52
5471,2022-06-09,-19202000,28.63
5469,2022-06-09,-3490000,29.86
5468,2022-06-09,999000,51.95
5465,2022-06-09,-235000,43.79
5464,2022-06-09,55918000,75.34
5457,2022-06-09,-535000,49.65
5452,2022-06-09,-616000,2.79
5450,2022-06-09,283000,65.44
5443,2022-06-09,-211000,41.57
5439,2022-06-09,-4486000,24.30
5438,2022-06-09,-291000,44.36
5434,2022-06-09,-51363000,33.01
5426,2022-06-09,4753000,60.72
5425,2022-06-09,113822000,55.01
5410,2022-06-09,518000,83.44
5403,2022-06-09,1223000,90.48
5392,2022-06-09,196000,65.53
5388,2022-06-09,94839000,71.98
5386,2022-06-09,246000,87.58
5383,2022-06-09,1089000,57.88
6284,2022-06-09,678000,52.51
5478,2022-06-09,341000,51.99
5701,2022-06-09,460000,69.22
5481,2022-06-09,-100000,27.87
5484,2022-06-09,56000,70.52
5608,2022-06-09,-74265000,35.54
5607,2022-06-09,663000,52.94
5603,2022-06-09,-8606000,21.54
5546,2022-06-09,-219000,30.13
5538,2022-06-09,-884000,20.04
5536,2022-06-09,16238000,72.42
5534,2022-06-09,-4009000,22.73
5533,2022-06-09,938000,52.28
5531,2022-06-09,-98000,45.63
5530,2022-06-09,6387000,67.38
5525,2022-06-09,-22000,47.56
5523,2022-06-09,619000,95.86
5522,2022-06-09,-20587000,21.09
5521,2022-06-09,-1871000,26.83
5519,2022-06-09,-2038000,36.51
5516,2022-06-09,-91000,30.58
5515,2022-06-09,-127000,46.48
5512,2022-06-09,-736000,5.40
5511,2022-06-09,276000,84.64
5508,2022-06-09,936000,52.48
5498,2022-06-09,-549000,34.76
5490,2022-06-09,-2725000,21.46
5488,2022-06-09,-24000,47.58
5483,2022-06-09,257707000,61.57
6143,2022-06-09,2536000,69.28
6210,2022-06-09,42000,66.94
6147,2022-06-09,-4273000,47.30
6243,2022-06-09,-4635000,38.98
6242,2022-06-09,1325000,75.61
6241,2022-06-09,-1343000,44.87
6240,2022-06-09,-41000,33.98
6239,2022-06-09,120768000,78.35
6237,2022-06-09,-6389000,7.55
6235,2022-06-09,-46605000,41.82
6234,2022-06-09,-19000,49.14
6233,2022-06-09,-10221000,37.00
6231,2022-06-09,-536000,42.82
6244,2022-06-09,-3685000,35.13
6230,2022-06-09,-804000,29.50
6228,2022-06-09,204000,55.36
6227,2022-06-09,-1023000,21.24
6226,2022-06-09,-1023000,46.92
6224,2022-06-09,245000,55.21
6223,2022-06-09,-43379000,38.09
6222,2022-06-09,16000,57.72
6220,2022-06-09,13163000,61.60
6219,2022-06-09,4046000,74.88
6218,2022-06-09,-140000,18.22
6217,2022-06-09,-191018000,38.29
6229,2022-06-09,71000,52.84
6245,2022-06-09,-2914000,46.71
6246,2022-06-09,-172000,7.14
6247,2022-06-09,-10000,33.76
5371,2022-06-09,-10183000,38.90
6283,2022-06-09,111000,51.94
6282,2022-06-09,-10827000,44.42
6281,2022-06-09,-514000,20.15
6279,2022-06-09,72203000,73.36
6278,2022-06-09,-2970000,46.93
6277,2022-06-09,-314000,25.08
6276,2022-06-09,504000,53.37
6275,2022-06-09,-1316000,29.05
6274,2022-06-09,-16517000,29.65
6272,2022-06-09,827000,65.18
6271,2022-06-09,-8000,50.00
6270,2022-06-09,-1006000,34.05
6269,2022-06-09,19346000,69.27
6266,2022-06-09,-10163000,28.91
6265,2022-06-09,1702000,55.83
6264,2022-06-09,321000,65.96
6263,2022-06-09,233000,55.62
6261,2022-06-09,-2659000,12.77
6259,2022-06-09,11107000,82.05
6257,2022-06-09,-48363000,40.16
6251,2022-06-09,-25704000,40.98
6248,2022-06-09,-1103000,34.24
6216,2022-06-09,2879000,62.89
6215,2022-06-09,1132000,75.04
6214,2022-06-09,-2103000,41.45
6213,2022-06-09,23796000,77.00
6177,2022-06-09,-851000,43.30
6176,2022-06-09,-12044000,42.73
6175,2022-06-09,-7790000,24.99
6174,2022-06-09,-1949000,45.52
6173,2022-06-09,248000,54.27
6170,2022-06-09,-1518000,48.08
6169,2022-06-09,6063000,84.10
9962,2022-06-09,-3033000,25.03
6168,2022-06-09,283000,56.39
6167,2022-06-09,596000,55.11
6165,2022-06-09,-25000,47.95
6164,2022-06-09,-313000,42.80
6163,2022-06-09,-745000,17.35
6161,2022-06-09,-1223000,27.39
6158,2022-06-09,-475000,18.17
6156,2022-06-09,436000,61.22
6155,2022-06-09,-2559000,31.53
6154,2022-06-09,102000,66.71
6153,2022-06-09,740000,50.98
6152,2022-06-09,2306000,62.27
6151,2022-06-09,531000,55.12
6150,2022-06-09,-13751000,25.21
6148,2022-06-09,40000,57.18
6179,2022-06-09,1364000,66.01
6146,2022-06-09,12041000,60.86
6180,2022-06-09,6034000,52.64
6183,2022-06-09,193000,52.74
6212,2022-06-09,-477000,9.09
6209,2022-06-09,1335000,56.80
6208,2022-06-09,1024000,76.33
6207,2022-06-09,-982000,16.36
6206,2022-06-09,14490000,54.26
6205,2022-06-09,-27051000,14.52
6203,2022-06-09,-2613000,38.66
6202,2022-06-09,5786000,52.89
6201,2022-06-09,388000,90.93
6199,2022-06-09,801000,68.91
6197,2022-06-09,-803000,41.57
6196,2022-06-09,-9474000,31.72
6195,2022-06-09,51000,60.07
6194,2022-06-09,189000,66.70
6192,2022-06-09,-209000,41.28
6191,2022-06-09,-19285000,30.43
6190,2022-06-09,3662000,52.53
6189,2022-06-09,-739000,44.88
6188,2022-06-09,4739000,69.93
6187,2022-06-09,-65156000,17.87
6186,2022-06-09,220000,53.47
6185,2022-06-09,-154000,41.30
6184,2022-06-09,632000,93.35
6182,2022-06-09,11154000,51.91
5356,2022-06-09,-170000,26.69
4906,2022-06-09,5422000,54.15
5353,2022-06-09,0,49.90
4711,2022-06-09,-66000,16.59
4707,2022-06-09,-1053000,34.73
4702,2022-06-09,-1848000,32.41
4584,2022-06-09,366000,85.86
4583,2022-06-09,2896000,60.27
4580,2022-06-09,1163000,78.28
4577,2022-06-09,474000,92.96
4576,2022-06-09,-4185000,17.84
4572,2022-06-09,1593000,56.17
4571,2022-06-09,-484000,28.61
4714,2022-06-09,2022000,63.37
4566,2022-06-09,-855000,33.47
4564,2022-06-09,784000,62.96
4563,2022-06-09,113000,56.04
4562,2022-06-09,-121000,36.75
4559,2022-06-09,112000,89.99
4558,2022-06-09,-284000,26.83
4557,2022-06-09,-1581000,20.78
4554,2022-06-09,-303000,34.66
4552,2022-06-09,239000,75.03
4551,2022-06-09,7840000,54.90
4549,2022-06-09,89000,54.60
4565,2022-06-09,189000,66.77
4716,2022-06-09,-478000,42.28
4720,2022-06-09,607000,70.96
4721,2022-06-09,678453000,63.29
4771,2022-06-09,136000,50.75
4770,2022-06-09,-10735000,32.15
4768,2022-06-09,34340000,64.20
4767,2022-06-09,-28000,33.49
4766,2022-06-09,1630000,77.41
4764,2022-06-09,59000,67.33
4763,2022-06-09,7791000,55.45
4760,2022-06-09,576000,83.40
4755,2022-06-09,-58878000,46.40
4754,2022-06-09,-238000,12.68
4749,2022-06-09,38318000,64.38
4746,2022-06-09,-3874000,46.36
4745,2022-06-09,-455000,42.23
4744,2022-06-09,320000,65.80
4743,2022-06-09,16823000,50.86
4739,2022-06-09,452994000,64.54
4738,2022-06-09,-17000,36.99
4736,2022-06-09,-382926000,31.59
4735,2022-06-09,322000,61.17
4732,2022-06-09,-119000,25.07
4729,2022-06-09,22000,56.44
4726,2022-06-09,-198000,49.02
4722,2022-06-09,-164000,45.05
4546,2022-06-09,65000,54.59
4545,2022-06-09,-549000,27.86
4543,2022-06-09,-20194000,40.14
4542,2022-06-09,55000,75.15
4414,2022-06-09,1846000,58.92
4413,2022-06-09,-495000,37.07
4406,2022-06-09,-190000,39.69
4402,2022-06-09,15703000,65.25
4401,2022-06-09,-278000,15.54
4306,2022-06-09,6775000,73.43
4304,2022-06-09,0,50.38
4303,2022-06-09,-3589000,31.56
4207,2022-06-09,-5369000,21.99
4195,2022-06-09,546000,68.28
4194,2022-06-09,116000,67.07
4192,2022-06-09,151000,56.54
4190,2022-06-09,192000,66.75
4188,2022-06-09,-315000,4.87
4186,2022-06-09,-233000,39.67
4175,2022-06-09,2511000,64.58
4174,2022-06-09,19400000,69.93
4173,2022-06-09,599000,62.78
4172,2022-06-09,-897000,27.11
4171,2022-06-09,32416000,53.61
4169,2022-06-09,152000,85.86
4168,2022-06-09,280000,52.53
6285,2022-06-09,41189000,62.78
4417,2022-06-09,-331000,8.34
4804,2022-06-09,-1975000,48.96
4426,2022-06-09,50000,50.81
4431,2022-06-09,60000,61.70
4541,2022-06-09,-404000,20.79
4540,2022-06-09,4338000,57.36
4537,2022-06-09,-47000,37.57
4536,2022-06-09,-374000,44.12
4534,2022-06-09,-234000,10.78
4533,2022-06-09,-310000,35.54
4532,2022-06-09,-1800000,21.35
4530,2022-06-09,201000,85.77
4529,2022-06-09,126000,52.18
4528,2022-06-09,0,50.43
4526,2022-06-09,138000,62.90
4523,2022-06-09,148000,73.06
4513,2022-06-09,821000,65.46
4510,2022-06-09,607000,96.49
4506,2022-06-09,-74000,47.29
4503,2022-06-09,7541000,68.32
4502,2022-06-09,76000,60.09
4441,2022-06-09,-228000,42.99
4440,2022-06-09,938000,56.97
4439,2022-06-09,-855000,20.08
4438,2022-06-09,1034000,90.93
4433,2022-06-09,-1109000,32.23
4432,2022-06-09,3628000,57.42
4430,2022-06-09,-47000,25.04
4807,2022-06-09,-102000,16.67
4903,2022-06-09,-378000,21.47
4904,2022-06-09,97104000,71.53
5258,2022-06-09,12574000,52.59
5251,2022-06-09,-149000,28.68
5248,2022-06-09,-19000,34.29
5245,2022-06-09,-1150000,45.84
5244,2022-06-09,-473000,11.77
5243,2022-06-09,-15226000,39.81
5236,2022-06-09,-694000,41.31
5234,2022-06-09,5232000,80.79
5233,2022-06-09,601000,71.16
5230,2022-06-09,195000,78.67
5228,2022-06-09,-579000,30.09
5227,2022-06-09,-10788000,27.30
5225,2022-06-09,21000,51.31
5223,2022-06-09,-758000,38.06
5222,2022-06-09,-13816000,39.81
5220,2022-06-09,-103000,28.67
5215,2022-06-09,-228000,41.71
5213,2022-06-09,169000,55.51
5211,2022-06-09,-571000,26.32
5210,2022-06-09,-2918000,31.08
5209,2022-06-09,-299000,25.10
5206,2022-06-09,589000,92.05
5205,2022-06-09,22000,60.14
5262,2022-06-09,72000,68.55
5203,2022-06-09,-77000,46.99
5263,2022-06-09,718000,58.48
5272,2022-06-09,109470000,65.31
5351,2022-06-09,-4609000,49.08
5348,2022-06-09,-18000,33.35
5347,2022-06-09,-88104000,31.86
5344,2022-06-09,149000,68.19
5340,2022-06-09,-63000,40.00
5328,2022-06-09,-439000,32.24
5324,2022-06-09,-184000,14.32
5321,2022-06-09,1630000,52.44
5315,2022-06-09,91000,54.15
5314,2022-06-09,240000,67.00
5309,2022-06-09,-79385000,46.07
5306,2022-06-09,-2186000,24.08
5302,2022-06-09,-283000,48.00
5301,2022-06-09,-215000,43.50
5299,2022-06-09,-8794000,42.27
5291,2022-06-09,1173000,70.03
5289,2022-06-09,-5158000,34.85
5288,2022-06-09,14650000,62.00
5287,2022-06-09,415000,75.15
5285,2022-06-09,1411000,51.24
5283,2022-06-09,-3903000,27.89
5277,2022-06-09,-61000,31.23
5274,2022-06-09,-11855000,47.71
5269,2022-06-09,-23550000,48.10
5355,2022-06-09,-103000,46.12
5016,2022-06-09,76000,62.50
5014,2022-06-09,-1462000,29.73
4950,2022-06-09,6116000,64.02
4946,2022-06-09,7228000,63.14
4945,2022-06-09,3209000,64.45
4943,2022-06-09,-137000,46.46
4942,2022-06-09,5940000,69.54
4939,2022-06-09,-227000,35.93
4938,2022-06-09,-120919000,21.91
4935,2022-06-09,375000,54.79
4934,2022-06-09,-4959000,47.47
4933,2022-06-09,-271000,33.39
4931,2022-06-09,294339000,56.53
4930,2022-06-09,-3397000,27.80
4927,2022-06-09,-42525000,29.95
4925,2022-06-09,-6089000,31.32
4924,2022-06-09,689000,97.94
4923,2022-06-09,-2192000,40.78
4919,2022-06-09,13375000,50.35
4916,2022-06-09,507000,63.27
4915,2022-06-09,-36941000,44.84
4912,2022-06-09,36769000,60.63
4911,2022-06-09,-56000,25.07
4909,2022-06-09,-203000,29.66
4908,2022-06-09,3639000,64.14
4951,2022-06-09,-977000,41.40
5015,2022-06-09,-136000,42.14
4952,2022-06-09,-7039000,46.53
4956,2022-06-09,102000,54.81
5013,2022-06-09,-235000,11.12
5011,2022-06-09,-171000,49.03
5009,2022-06-09,40847000,64.38
5007,2022-06-09,696000,58.34
4999,2022-06-09,454000,70.11
4995,2022-06-09,-2308000,22.67
4994,2022-06-09,3787000,62.39
4991,2022-06-09,490000,76.03
4989,2022-06-09,1000,50.04
4980,2022-06-09,-258000,40.75
4979,2022-06-09,-683000,36.96
4977,2022-06-09,-1147000,23.06
4976,2022-06-09,-1031000,46.70
4974,2022-06-09,1517000,71.68
4973,2022-06-09,-278000,6.69
4972,2022-06-09,-548000,13.07
4971,2022-06-09,-1954000,33.78
4968,2022-06-09,-47588000,36.15
4967,2022-06-09,0,50.01
4966,2022-06-09,-38080000,33.00
4961,2022-06-09,-39832000,42.12
4960,2022-06-09,-3870000,34.80
4958,2022-06-09,-76898000,37.37
4953,2022-06-09,346000,62.58
6287,2022-06-09,500000,72.12
4167,2022-06-09,853000,51.69
6289,2022-06-09,0,50.13
8104,2022-06-09,17058000,79.92
8103,2022-06-09,572000,57.46
8101,2022-06-09,-81000,33.19
8097,2022-06-09,14952000,56.94
8096,2022-06-09,-2481000,48.15
8093,2022-06-09,-15000,46.56
8092,2022-06-09,-63000,20.12
8091,2022-06-09,-5600000,42.49
8089,2022-06-09,-49000,40.01
8088,2022-06-09,214000,62.55
8105,2022-06-09,151000,51.29
8087,2022-06-09,-2505000,40.94
8085,2022-06-09,-294000,26.47
8084,2022-06-09,82000,54.66
8083,2022-06-09,-3757000,25.56
8081,2022-06-09,-20673000,32.47
8080,2022-06-09,80000,62.73
8076,2022-06-09,1786000,57.35
8074,2022-06-09,631000,54.94
8072,2022-06-09,-122000,33.30
8071,2022-06-09,2197000,64.01
8070,2022-06-09,-779000,46.69
8086,2022-06-09,-648000,49.63
8107,2022-06-09,160000,60.03
8110,2022-06-09,-751000,43.19
8111,2022-06-09,-1257000,32.96
8249,2022-06-09,-251000,26.16
8240,2022-06-09,-287000,20.04
8234,2022-06-09,-1345000,32.59
8227,2022-06-09,-4736000,29.18
8222,2022-06-09,-392000,37.24
8215,2022-06-09,35463000,59.34
8213,2022-06-09,-57960000,30.55
8210,2022-06-09,888000,51.88
8201,2022-06-09,356000,59.96
8183,2022-06-09,42390000,58.80
8182,2022-06-09,2975000,91.38
8179,2022-06-09,402000,59.29
8176,2022-06-09,-452000,20.63
8171,2022-06-09,832000,55.65
8163,2022-06-09,-3251000,34.73
8155,2022-06-09,-22677000,40.62
8150,2022-06-09,-57291000,28.37
8147,2022-06-09,-303000,27.31
8131,2022-06-09,-865000,40.77
8121,2022-06-09,10591000,51.11
8119,2022-06-09,-278000,42.27
8114,2022-06-09,-833000,48.11
8112,2022-06-09,-17429000,28.77
8069,2022-06-09,283672000,52.89
8068,2022-06-09,734000,60.48
8066,2022-06-09,-85000,33.39
8064,2022-06-09,-450000,42.02
7555,2022-06-09,-143000,33.55
7530,2022-06-09,331000,81.90
7507,2022-06-09,-171000,35.44
7427,2022-06-09,107000,58.18
7419,2022-06-09,-12000,40.18
6882,2022-06-09,-54000,40.12
6878,2022-06-09,5448000,72.60
6874,2022-06-09,-372000,14.37
6873,2022-06-09,11000,50.57
6869,2022-06-09,673000,53.22
6859,2022-06-09,1000,50.18
6850,2022-06-09,236000,56.29
6847,2022-06-09,-116000,33.52
6846,2022-06-09,-288000,35.91
6844,2022-06-09,480000,63.73
6842,2022-06-09,879000,88.28
6841,2022-06-09,-86000,45.65
6838,2022-06-09,723000,73.47
6837,2022-06-09,-700000,23.71
6834,2022-06-09,405000,56.99
6832,2022-06-09,-71000,46.43
6830,2022-06-09,-285000,44.62
6829,2022-06-09,-3852000,27.16
7561,2022-06-09,-109000,28.62
8255,2022-06-09,-10229000,40.38
7566,2022-06-09,199000,63.33
7590,2022-06-09,-60000,46.95
8059,2022-06-09,1394000,64.68
8054,2022-06-09,-1430000,40.84
8050,2022-06-09,1022000,54.29
8049,2022-06-09,367000,54.54
8048,2022-06-09,-100000,20.05
8046,2022-06-09,-115442000,45.39
8045,2022-06-09,-23000,25.08
8044,2022-06-09,7200000,61.52
8043,2022-06-09,-283000,43.11
8042,2022-06-09,158000,70.05
8041,2022-06-09,-115000,20.06
8040,2022-06-09,-2070000,22.78
8039,2022-06-09,705000,71.46
8038,2022-06-09,-302000,35.76
8034,2022-06-09,19000,50.48
8033,2022-06-09,3035000,55.58
8032,2022-06-09,825000,57.94
8028,2022-06-09,228037000,59.50
8027,2022-06-09,-7293000,35.97
8024,2022-06-09,-2137000,31.88
8021,2022-06-09,-1056000,36.81
8016,2022-06-09,15275000,52.55
8011,2022-06-09,-5357000,19.48
7578,2022-06-09,0,50.02
8261,2022-06-09,54979000,53.74
8271,2022-06-09,-4217000,38.86
8277,2022-06-09,6021000,75.75
9910,2022-06-09,69429000,71.46
9907,2022-06-09,-10714000,40.17
9906,2022-06-09,171000,80.06
9905,2022-06-09,-129000,36.89
9904,2022-06-09,-47806000,30.06
9902,2022-06-09,59000,54.76
9802,2022-06-09,155395000,62.75
9136,2022-06-09,-461000,14.50
9110,2022-06-09,23000,78.59
9105,2022-06-09,131000,51.85
9103,2022-06-09,-2287000,37.01
8996,2022-06-09,25083000,57.41
8942,2022-06-09,-3308000,29.52
8941,2022-06-09,800000,82.11
8940,2022-06-09,-4965000,42.18
8938,2022-06-09,-38585000,24.22
8937,2022-06-09,1577000,77.85
8936,2022-06-09,432000,62.11
8935,2022-06-09,-120000,44.94
8933,2022-06-09,-365000,45.03
8932,2022-06-09,239000,73.73
8931,2022-06-09,-1849000,7.10
8930,2022-06-09,-711000,12.36
9911,2022-06-09,469000,55.59
8928,2022-06-09,-4034000,41.39
9912,2022-06-09,-134000,35.96
9917,2022-06-09,-2575000,37.81
9958,2022-06-09,36404000,58.60
9957,2022-06-09,-588000,30.69
9955,2022-06-09,20385000,72.92
9951,2022-06-09,139000,57.18
9950,2022-06-09,92000,56.01
9949,2022-06-09,58000,64.04
9945,2022-06-09,31723000,55.83
9943,2022-06-09,396000,73.36
9942,2022-06-09,-258000,33.37
9941,2022-06-09,10167000,59.28
9940,2022-06-09,-3144000,40.03
9939,2022-06-09,9683000,66.53
9938,2022-06-09,135000,50.81
9935,2022-06-09,4743000,96.61
9934,2022-06-09,1843000,85.17
9933,2022-06-09,17765000,67.83
9930,2022-06-09,-712000,5.93
9927,2022-06-09,4141000,62.60
9925,2022-06-09,519000,56.89
